date,outlet,transaction_count,total_revenue,avg_transaction_value,total_items,avg_basket_size,zero_value_transactions,day_name,day_of_week,is_weekend,month,tx_lag_1,rev_lag_1_x,tx_roll_mean_7,tx_roll_std_7,tx_diff_from_roll7,tx_zscore_roll7,tx_pct_change_1d,paid_revenue,rev_lag_1_y,rev_roll_mean_7,rev_roll_std_7,rev_diff_from_roll7,rev_zscore_roll7,rev_pct_change_1d
2025-06-06,SHOP002,63,1447000,22968.25396825397,70,1.1111111111111112,4,Friday,4,0,6,62.0,1685000.0,43.714285714285715,12.405835800330538,19.285714285714285,1.5545677890265688,0.01612903199791884,1447000,1685000.0,1054000.0,352865.8857602041,393000.0,1.1137375865967274,-0.14124629080110312
2025-06-07,SHOP002,49,1159000,23653.0612244898,52,1.0612244897959184,1,Saturday,5,1,6,63.0,1447000.0,48.714285714285715,12.065298528069246,0.2857142857142847,0.023680662469223113,-0.22222221869488543,1159000,1447000.0,1168142.857142857,327998.69337718847,-9142.857142857043,-0.027874675501573302,-0.19903248099502485
2025-06-08,SHOP002,50,1304000,26080.0,59,1.18,3,Sunday,6,1,6,49.0,1159000.0,51.714285714285715,7.9731692927862845,-1.7142857142857153,-0.21500678542344856,0.020408162848813003,1304000,1159000.0,1236000.0,251315.20712709244,68000.0,0.27057654320671964,0.12510785159609566
2025-06-09,SHOP002,52,1417000,27250.0,63,1.2115384615384617,3,Monday,0,0,6,50.0,1304000.0,51.42857142857143,7.997023255710996,0.5714285714285694,0.07145515046055904,0.03999999920000002,1417000,1304000.0,1249428.5714285714,252204.18787354106,167571.42857142864,0.6644276210622919,0.08665644171772495
2025-06-10,SHOP002,49,1316000,26857.14285714286,60,1.2244897959183674,1,Tuesday,1,0,6,52.0,1417000.0,52.857142857142854,6.84174859297866,-3.857142857142854,-0.5637655697164426,-0.05769230658284026,1316000,1417000.0,1319285.7142857143,213012.29564332217,-3285.714285714319,-0.015424998241419118,-0.071277346506654
2025-06-11,SHOP002,50,1226000,24520.0,59,1.18,2,Wednesday,2,0,6,49.0,1316000.0,53.285714285714285,6.421689437998146,-3.2857142857142847,-0.5116587785471874,0.020408162848813003,1226000,1316000.0,1346571.4285714286,195489.86089893687,-120571.42857142864,-0.6167656369306239,-0.06838905775070792
2025-06-12,SHOP002,71,1809000,25478.87323943662,83,1.1690140845070425,3,Thursday,3,0,6,50.0,1226000.0,53.57142857142857,6.1875450936309155,17.42857142857143,2.8167178336677514,0.4199999916000002,1809000,1226000.0,1364857.142857143,173063.9848643929,444142.85714285704,2.5663505754146714,0.47553017944496284
2025-06-13,SHOP002,70,1703000,24328.571428571428,77,1.1,1,Friday,4,0,6,71.0,1809000.0,54.857142857142854,8.668497975016145,15.142857142857146,1.7468834208207245,-0.014084506843880186,1703000,1809000.0,1382571.4285714286,213026.4906397457,320428.57142857136,1.5041724175466598,-0.058595909342145605
2025-06-14,SHOP002,50,1107000,22140.0,55,1.1,4,Saturday,5,1,6,70.0,1703000.0,55.857142857142854,10.056980518170406,-5.857142857142854,-0.5823957065607099,-0.2857142816326531,1107000,1703000.0,1419142.857142857,245439.35338587433,-312142.85714285704,-1.2717718362419297,-0.3499706400467704
2025-06-15,SHOP002,64,1402000,21906.25,68,1.0625,1,Sunday,6,1,6,50.0,1107000.0,56.0,9.949874371066299,8.0,0.804030171399289,0.2799999944000001,1402000,1107000.0,1411714.2857142857,255217.3676729401,-9714.285714285681,-0.03806279252396503,0.26648599819307456
2025-06-16,SHOP002,38,1029000,27078.947368421053,48,1.263157894736842,1,Monday,0,0,6,64.0,1402000.0,58.0,9.949874371066306,-20.0,-2.010075428498221,-0.4062499936523439,1029000,1402000.0,1425714.2857142857,250976.5688171667,-396714.2857142857,-1.5806825616526234,-0.2660485021396105
2025-06-17,SHOP002,70,1844000,26342.85714285714,83,1.1857142857142855,2,Tuesday,1,0,6,38.0,1029000.0,56.0,12.44989959798881,14.0,1.124506970140918,0.8421052409972306,1844000,1029000.0,1370285.7142857143,292613.3480013709,473714.2857142857,1.6189086688910972,0.7920310981527774
2025-06-18,SHOP002,63,1527000,24238.09523809524,74,1.1746031746031746,2,Wednesday,2,0,6,70.0,1844000.0,59.0,13.000000000000083,4.0,0.3076922840236685,-0.09999999857142859,1527000,1844000.0,1445714.2857142857,340432.91766304174,81285.71428571432,0.23877160541194084,-0.17190889370923432
2025-06-19,SHOP002,54,1303000,24129.62962962963,62,1.148148148148148,0,Thursday,3,0,6,63.0,1527000.0,60.857142857142854,12.415428190073005,-6.857142857142854,-0.5523081604480992,-0.1428571405895692,1303000,1527000.0,1488714.2857142857,326791.837049068,-185714.28571428568,-0.5682953631605928,-0.14669286182046712
2025-06-20,SHOP002,69,1758000,25478.260869565216,81,1.173913043478261,1,Friday,4,0,6,54.0,1303000.0,58.42857142857143,11.745313148332107,10.57142857142857,0.9000549868587181,0.277777772633745,1758000,1303000.0,1416428.5714285714,298911.27844387596,341571.42857142864,1.1427184358800295,0.34919416730594843
2025-06-21,SHOP002,68,1567000,23044.117647058825,75,1.1029411764705883,4,Saturday,5,1,6,69.0,1758000.0,58.285714285714285,11.58611648647196,9.714285714285715,0.8384418443562471,-0.014492753413148502,1567000,1758000.0,1424285.7142857143,308275.6960285788,142714.28571428568,0.4629436817510011,-0.10864618885090521
2025-06-22,SHOP002,50,1321000,26420.0,56,1.12,0,Sunday,6,1,6,68.0,1567000.0,60.857142857142854,11.437199124327869,-10.857142857142854,-0.9492832807960416,-0.26470587846020766,1321000,1567000.0,1490000.0,276788.7280941907,-169000.0,-0.6105739968640596,-0.15698787492012956
2025-06-23,SHOP002,54,1359000,25166.666666666668,63,1.1666666666666667,2,Monday,0,0,6,50.0,1321000.0,58.857142857142854,12.005950905399343,-4.857142857142854,-0.4045612455734134,0.07999999840000004,1359000,1321000.0,1478428.5714285714,282710.6041772851,-119428.57142857136,-0.4224410745953357,0.02876608629823712
2025-06-24,SHOP002,51,1155000,22647.058823529413,56,1.0980392156862746,1,Tuesday,1,0,6,54.0,1359000.0,61.142857142857146,8.335237877600907,-10.142857142857146,-1.2168646024187513,-0.05555555452674899,1155000,1359000.0,1525571.4285714286,214581.65279045992,-370571.42857142864,-1.7269483376175063,-0.15011037527582774
2025-06-25,SHOP002,44,981000,22295.454545454544,47,1.068181818181818,1,Wednesday,2,0,6,51.0,1155000.0,58.42857142857143,8.059303999253476,-14.42857142857143,-1.7902997131772447,-0.1372548992695118,981000,1155000.0,1427142.857142857,201817.10248921614,-446142.85714285704,-2.210629583112192,-0.15064935064922022
2025-06-26,SHOP002,64,1512000,23625.0,72,1.125,1,Thursday,3,0,6,44.0,981000.0,55.714285714285715,9.357960705807137,8.285714285714285,0.8854186997337825,0.4545454442148763,1512000,981000.0,1349142.857142857,255233.50653302338,162857.14285714296,0.6380711728200686,0.541284403669173
2025-06-27,SHOP002,66,1496000,22666.666666666668,70,1.0606060606060606,1,Friday,4,0,6,64.0,1512000.0,57.142857142857146,9.805246409084226,8.857142857142854,0.9033064121295924,0.031249999511718758,1496000,1512000.0,1379000.0,261093.214516706,117000.0,0.44811582030625946,-0.010582010582003584
2025-06-28,SHOP002,57,1348000,23649.122807017546,66,1.1578947368421053,3,Saturday,5,1,6,66.0,1496000.0,56.714285714285715,9.25048261289272,0.2857142857142847,0.030886416069758216,-0.13636363429752069,1348000,1496000.0,1341571.4285714286,211841.02305176653,6428.571428571362,0.030346206489807678,-0.09893048128335633
2025-06-29,SHOP002,52,1194000,22961.53846153846,56,1.0769230769230769,4,Sunday,6,1,6,57.0,1348000.0,55.142857142857146,7.840675383931684,-3.142857142857146,-0.4008400537099032,-0.08771929670667901,1194000,1348000.0,1310285.7142857143,187808.15946572938,-116285.71428571432,-0.619172854980854,-0.11424332344205175
2025-06-30,SHOP002,64,1649000,25765.625,75,1.171875,1,Monday,0,0,6,52.0,1194000.0,55.42857142857143,7.656307701434774,8.57142857142857,1.1195249441577904,0.23076922633136104,1649000,1194000.0,1292142.857142857,192671.9392918343,356857.14285714296,1.8521490164417256,0.38107202680035085
2025-07-01,SHOP002,70,1720000,24571.42857142857,81,1.1571428571428573,4,Tuesday,1,0,7,64.0,1649000.0,56.857142857142854,8.25486869325364,13.142857142857146,1.5921338108581236,0.09374999853515628,1720000,1649000.0,1333571.4285714286,235795.7146506677,386428.57142857136,1.638827796338148,0.04305639781683259
2025-07-02,SHOP002,43,1051000,24441.86046511628,47,1.0930232558139534,2,Wednesday,2,0,7,70.0,1720000.0,59.57142857142857,9.089502055616123,-16.57142857142857,-1.8231391166307598,-0.3857142802040817,1051000,1720000.0,1414285.7142857143,259946.60623912385,-363285.7142857143,-1.3975397468745243,-0.3889534883718669
2025-07-03,SHOP002,69,1614000,23391.304347826088,79,1.144927536231884,4,Thursday,3,0,7,43.0,1051000.0,59.42857142857143,9.378293072429708,9.57142857142857,1.0205937772378708,0.6046511487290431,1614000,1051000.0,1424285.7142857143,241168.48487154805,189714.28571428568,0.7866462560999431,0.5356803044714218
2025-07-04,SHOP002,56,1543000,27553.571428571428,72,1.2857142857142858,1,Friday,4,0,7,69.0,1614000.0,60.142857142857146,9.957050624701036,-4.142857142857146,-0.41607267884196963,-0.18840579437093052,1543000,1614000.0,1438857.142857143,250261.4823016309,104142.85714285704,0.41613617958564386,-0.04399008674098885
2025-07-05,SHOP002,59,1454000,24644.06779661017,66,1.11864406779661,0,Saturday,5,1,7,56.0,1543000.0,58.714285714285715,9.6904469404029,0.2857142857142847,0.029484115437330916,0.05357142761479594,1454000,1543000.0,1445571.4285714286,252668.99106858962,8428.571428571362,0.033358155240545445,-0.05767984445880902
2025-07-06,SHOP002,54,1258000,23296.296296296296,60,1.1111111111111112,0,Sunday,6,1,7,59.0,1454000.0,59.0,9.660917830793064,-5.0,-0.517549115935337,-0.08474576127549557,1258000,1454000.0,1460714.2857142857,248996.46201349542,-202714.28571428568,-0.8141251649691497,-0.13480055020623466
2025-07-07,SHOP002,50,1207000,24140.0,60,1.2,2,Monday,0,0,7,54.0,1258000.0,59.285714285714285,9.446591726019353,-9.285714285714285,-0.9829696860052038,-0.07407407270233199,1207000,1258000.0,1469857.142857143,238525.63004942707,-262857.14285714296,-1.1020079594866679,-0.04054054054050831
2025-07-08,SHOP002,54,1362000,25222.222222222223,60,1.1111111111111112,1,Tuesday,1,0,7,50.0,1207000.0,57.285714285714285,9.75900072948543,-3.2857142857142847,-0.336685490667244,0.07999999840000004,1362000,1207000.0,1406714.2857142857,241681.41170124113,-44714.28571428568,-0.1850133421488577,0.1284175642086757
2025-07-09,SHOP002,68,1656000,24352.941176470587,79,1.161764705882353,3,Wednesday,2,0,7,54.0,1362000.0,55.0,8.000000000000108,13.0,1.6249997968750036,0.25925925445816195,1656000,1362000.0,1355571.4285714286,198327.05072082113,300428.57142857136,1.5148138911719136,0.2158590308368459
2025-07-10,SHOP002,64,1560000,24375.0,72,1.125,5,Thursday,3,0,7,68.0,1656000.0,58.57142857142857,7.299706452023694,5.428571428571431,0.743669724334839,-0.05882352854671282,1560000,1656000.0,1442000.0,173784.34912269865,118000.0,0.6790024567517775,-0.05797101449271862
2025-07-11,SHOP002,49,993000,20265.30612244898,51,1.0408163265306123,3,Friday,4,0,7,64.0,1560000.0,57.857142857142854,6.283008075451795,-8.857142857142854,-1.4096976067961449,-0.2343749963378907,993000,1560000.0,1434285.7142857143,165896.26707244336,-441285.7142857143,-2.6600099090255855,-0.36346153846130547
2025-07-12,SHOP002,57,1334000,23403.508771929824,66,1.1578947368421053,2,Saturday,5,1,7,49.0,993000.0,56.857142857142854,7.128079952520575,0.1428571428571459,0.02004145909799606,0.16326530279050402,1334000,993000.0,1355714.2857142857,225399.43381008052,-21714.28571428568,-0.0963369133060272,0.34340382678716674
2025-07-13,SHOP002,60,1576000,26266.666666666668,75,1.25,4,Sunday,6,1,7,57.0,1334000.0,56.57142857142857,7.0676998346267395,3.4285714285714306,0.48510420981231317,0.052631578024007405,1576000,1334000.0,1338571.4285714286,221202.66510062478,237428.57142857136,1.0733531231167224,0.18140929535218786
2025-07-14,SHOP002,50,1265000,25300.0,57,1.14,1,Monday,0,0,7,60.0,1576000.0,57.42857142857143,7.067699834626745,-7.428571428571431,-1.0510591212600107,-0.16666666388888896,1265000,1576000.0,1384000.0,234171.58950934545,-119000.0,-0.5081743701224811,-0.19733502538058545
2025-07-15,SHOP002,52,1277000,24557.69230769231,59,1.1346153846153846,1,Tuesday,1,0,7,50.0,1265000.0,57.42857142857143,7.067699834626745,-5.428571428571431,-0.7680816655361618,0.03999999920000002,1277000,1265000.0,1392285.7142857143,227804.531916959,-115285.71428571432,-0.5060729622676385,0.00948616600789764
2025-07-16,SHOP002,48,1099000,22895.83333333333,52,1.0833333333333333,2,Wednesday,2,0,7,52.0,1277000.0,57.142857142857146,7.2670161558596895,-9.142857142857146,-1.258130667200213,-0.07692307544378701,1099000,1277000.0,1380142.857142857,231916.24103788615,-281142.85714285704,-1.2122603224485555,-0.13938919342197384
2025-07-17,SHOP002,52,1364000,26230.76923076923,62,1.1923076923076923,1,Thursday,3,0,7,48.0,1099000.0,54.285714285714285,6.129553700835831,-2.2857142857142847,-0.37290054453753435,0.08333333159722227,1364000,1099000.0,1300571.4285714286,216538.57019236227,63428.57142857136,0.29292043155143954,0.2411282984529198
2025-07-18,SHOP002,60,1471000,24516.666666666668,72,1.2,2,Friday,4,0,7,52.0,1364000.0,52.57142857142857,4.3915503282685675,7.428571428571431,1.6915597412589622,0.15384615088757403,1471000,1364000.0,1272571.4285714286,188222.25970277615,198428.57142857136,1.0542247858508227,0.078445747800529
2025-07-19,SHOP002,54,1359000,25166.666666666668,63,1.1666666666666667,3,Saturday,5,1,7,60.0,1471000.0,54.142857142857146,4.845223470201567,-0.1428571428571459,-0.029484112394735525,-0.09999999833333337,1359000,1471000.0,1340857.142857143,153372.56226960223,18142.857142857043,0.11829271725177785,-0.07613868116922085
2025-07-20,SHOP002,56,1326000,23678.571428571428,61,1.0892857142857142,1,Sunday,6,1,7,54.0,1359000.0,53.714285714285715,4.680252333449928,2.2857142857142847,0.488374052186066,0.037037036351165994,1326000,1359000.0,1344428.5714285714,153477.31335375228,-18428.571428571362,-0.12007358628942756,-0.024282560706383897
2025-07-21,SHOP002,55,1424000,25890.90909090909,65,1.181818181818182,3,Monday,0,0,7,56.0,1326000.0,53.142857142857146,3.9761191895522137,1.857142857142854,0.46707412467629744,-0.017857142538265314,1424000,1326000.0,1308714.2857142857,114831.34630943894,115285.71428571432,1.0039568287743228,0.07390648567113582
2025-07-22,SHOP002,49,1233000,25163.26530612245,58,1.183673469387755,2,Tuesday,1,0,7,55.0,1424000.0,53.857142857142854,3.760699023168268,-4.857142857142854,-1.2915528564415697,-0.10909090710743806,1233000,1424000.0,1331428.5714285714,120336.82886362163,-98428.57142857136,-0.817942207362827,-0.13412921348305187
2025-07-23,SHOP002,59,1257000,21305.084745762717,64,1.0847457627118644,6,Wednesday,2,0,7,49.0,1233000.0,53.42857142857143,4.157609203101688,5.571428571428569,1.3400555365368632,0.20408162848813005,1257000,1233000.0,1325142.857142857,124722.93102637425,-68142.85714285704,-0.5463538788059833,0.019464720194631416
2025-07-24,SHOP002,49,1287000,26265.30612244898,60,1.2244897959183674,2,Thursday,3,0,7,59.0,1257000.0,55.0,3.8297084310255807,-6.0,-1.5666984945103848,-0.16949152255099115,1287000,1257000.0,1347714.2857142857,84922.93425161974,-60714.28571428568,-0.714933913301668,0.023866348448668365
2025-07-25,SHOP002,66,1604000,24303.030303030304,74,1.121212121212121,3,Friday,4,0,7,49.0,1287000.0,54.57142857142857,4.353433237386632,11.42857142857143,2.625185268775762,0.3469387684298211,1604000,1287000.0,1336714.2857142857,87412.26894380982,267285.7142857143,3.0577597116770034,0.24630924630905493
2025-07-26,SHOP002,52,1346000,25884.615384615383,63,1.2115384615384617,1,Saturday,5,1,7,66.0,1604000.0,55.42857142857143,5.912053869205079,-3.4285714285714306,-0.5799288918021203,-0.21212120890725442,1346000,1604000.0,1355714.2857142857,126969.43764244311,-9714.285714285681,-0.07650885043348336,-0.1608478802991516
2025-07-27,SHOP002,63,1583000,25126.984126984127,72,1.1428571428571428,1,Sunday,6,1,7,52.0,1346000.0,55.142857142857146,6.039552175136186,7.857142857142854,1.3009477074379237,0.21153845747041428,1583000,1346000.0,1353857.142857143,127008.43616525248,229142.85714285704,1.8041546220040996,0.17607726597312326
2025-07-28,SHOP002,56,1440000,25714.285714285717,65,1.1607142857142858,0,Monday,0,0,7,63.0,1583000.0,56.142857142857146,6.743603671346081,-0.1428571428571459,-0.021184092161296637,-0.11111110934744271,1440000,1583000.0,1390571.4285714286,152250.73305007705,49428.57142857136,0.32465243639903574,-0.09033480732780143
2025-07-29,SHOP002,53,1398000,26377.35849056604,62,1.169811320754717,2,Tuesday,1,0,7,56.0,1440000.0,56.285714285714285,6.725927091345633,-3.2857142857142847,-0.4885146318977257,-0.05357142761479594,1398000,1440000.0,1392857.142857143,152954.7085157661,5142.857142857043,0.033623398669635,-0.029166666666646412
2025-07-30,SHOP002,58,1257000,21672.41379310345,62,1.0689655172413792,2,Wednesday,2,0,7,53.0,1398000.0,56.857142857142854,6.148944934663649,1.142857142857146,0.18586228517874598,0.0943396208615166,1257000,1398000.0,1416428.5714285714,135986.34385218905,-159428.57142857136,-1.1723866302390669,-0.10085836909864031
2025-07-31,SHOP002,54,1527000,28277.777777777777,66,1.2222222222222223,0,Thursday,3,0,7,58.0,1257000.0,56.714285714285715,6.102302453836352,-2.7142857142857153,-0.44479690903921165,-0.0689655160523187,1527000,1257000.0,1416428.5714285714,135986.34385218905,110571.42857142864,0.8131068564561279,0.21479713603801528
2025-08-01,SHOP002,38,947000,24921.052631578947,45,1.1842105263157894,0,Friday,4,0,8,54.0,1527000.0,57.42857142857143,5.2870011303557485,-19.42857142857143,-3.674780329105737,-0.29629629080932796,947000,1527000.0,1450714.2857142857,127931.90152800613,-503714.2857142857,-3.9373626100607755,-0.37982973149942384
2025-08-02,SHOP002,41,908000,22146.34146341464,46,1.1219512195121952,4,Saturday,5,1,8,38.0,947000.0,53.42857142857143,7.7428922859860645,-12.42857142857143,-1.6051585588898687,0.07894736634349037,908000,947000.0,1356857.142857143,210858.11072174346,-448857.14285714296,-2.1287165161379233,-0.04118268215412758
2025-08-03,SHOP002,33,850000,25757.57575757576,38,1.1515151515151516,0,Sunday,6,1,8,41.0,908000.0,51.857142857142854,9.081640296564926,-18.857142857142854,-2.0764025181522476,-0.19512194646044034,850000,908000.0,1294285.7142857143,271021.34865831456,-444285.7142857143,-1.6393015402052349,-0.0638766519823085
2025-08-04,SHOP002,29,807000,27827.58620689655,34,1.1724137931034482,0,Monday,0,0,8,33.0,850000.0,47.57142857142857,9.980934205726863,-18.57142857142857,-1.8606902247769983,-0.12121211753902675,807000,850000.0,1189571.4285714286,282250.98591080157,-382571.42857142864,-1.355429910494539,-0.050588235294058134
2025-08-05,SHOP002,36,714000,19833.33333333333,36,1.0,1,Tuesday,1,0,8,29.0,807000.0,43.714285714285715,11.309498746839417,-7.714285714285715,-0.682106714440802,0.24137930202140337,714000,807000.0,1099142.857142857,289942.19456725643,-385142.85714285704,-1.3283435952340805,-0.11524163568758954
2025-08-06,SHOP002,38,913000,24026.315789473683,45,1.1842105263157894,3,Wednesday,2,0,8,36.0,714000.0,41.285714285714285,10.796824930109254,-3.2857142857142847,-0.30432224312808165,0.05555555401234573,913000,714000.0,1001428.5714285715,287686.6681784539,-88428.57142857148,-0.30737806512956406,0.2787114845934472
2025-08-07,SHOP002,37,890000,24054.054054054053,42,1.135135135135135,1,Thursday,3,0,8,38.0,913000.0,38.42857142857143,7.892129895390351,-1.4285714285714306,-0.18101213062822272,-0.026315788781163457,890000,913000.0,952285.7142857143,265260.6983615157,-62285.71428571432,-0.23480943339971233,-0.02519167579405784
2025-08-08,SHOP002,43,929000,21604.6511627907,49,1.1395348837209305,3,Friday,4,0,8,37.0,890000.0,36.0,3.9157800414901867,7.0,1.7876382580717753,0.16216215777940116,929000,890000.0,861285.7142857143,79367.73963796144,67714.28571428568,0.8531714021630635,0.043820224719051885
2025-08-09,SHOP002,27,728000,26962.962962962964,33,1.2222222222222223,0,Saturday,5,1,8,43.0,929000.0,36.714285714285715,4.715728494951217,-9.714285714285715,-2.0599751798075108,-0.37209301460248806,728000,929000.0,858714.2857142857,76362.54379759255,-130714.28571428568,-1.7117591846998543,-0.2163616792247402
2025-08-10,SHOP002,40,976000,24400.0,47,1.175,3,Sunday,6,1,8,27.0,728000.0,34.714285714285715,5.498917642417883,5.285714285714285,0.9612279485171921,0.48148146364883465,976000,728000.0,833000.0,86617.93501733847,143000.0,1.6509282975832258,0.3406593406588727
2025-08-11,SHOP002,39,956000,24512.82051282051,47,1.205128205128205,2,Monday,0,0,8,40.0,976000.0,35.714285714285715,5.765248931147272,3.2857142857142847,0.5699170590962455,-0.024999999375000016,956000,976000.0,851000.0,102394.66131917144,105000.0,1.0254440870865533,-0.02049180327866753
2025-08-12,SHOP002,38,920000,24210.526315789477,44,1.1578947368421053,2,Tuesday,1,0,8,39.0,956000.0,37.142857142857146,5.014265364224038,0.8571428571428541,0.1709408305985551,-0.025641024983563465,920000,956000.0,872285.7142857143,107102.30978791199,47714.28571428568,0.4455019299614154,-0.037656903765650986
2025-08-13,SHOP002,32,741000,23156.25,37,1.15625,2,Wednesday,2,0,8,38.0,920000.0,37.42857142857143,4.995235825502202,-5.428571428571431,-1.0867495612734364,-0.15789473268698073,741000,920000.0,901714.2857142857,81634.78483611706,-160714.28571428568,-1.968698588903653,-0.19456521739109287
2025-08-14,SHOP002,36,855000,23750.0,40,1.1111111111111112,2,Thursday,3,0,8,32.0,741000.0,36.57142857142857,5.380741673076359,-0.5714285714285694,-0.10619882907388019,0.12499999609375013,855000,741000.0,877142.8571428572,101210.05972963992,-22142.85714285716,-0.21878118836989208,0.15384615384594622
2025-08-15,SHOP002,32,743000,23218.75,36,1.125,2,Friday,4,0,8,36.0,855000.0,36.42857142857143,5.380741673076357,-4.428571428571431,-0.823040925322575,-0.11111110802469146,743000,855000.0,872142.8571428572,101333.48997482173,-129142.85714285716,-1.2744341201874205,-0.13099415204663042
2025-08-16,SHOP002,30,680000,22666.666666666668,32,1.0666666666666669,1,Saturday,5,1,8,32.0,743000.0,34.857142857142854,4.705619740571543,-4.857142857142854,-1.0322002398673775,-0.06249999804687507,680000,743000.0,845571.4285714285,108100.04184837404,-165571.42857142852,-1.531649995123358,-0.08479138627175667
2025-08-17,SHOP002,39,852000,21846.153846153848,41,1.051282051282051,1,Sunday,6,1,8,30.0,680000.0,35.285714285714285,3.946064947695117,3.7142857142857153,0.9412629600007614,0.2999999900000003,852000,680000.0,838714.2857142857,117880.89226802597,13285.714285714319,0.11270456161286822,0.25294117647021624
2025-08-18,SHOP002,42,1046000,24904.761904761905,48,1.1428571428571428,1,Monday,0,0,8,39.0,852000.0,35.142857142857146,3.760699023167984,6.857142857142854,1.8233687385058834,0.0769230749506904,1046000,852000.0,821000.0,102068.60437960943,225000.0,2.204399691417203,0.22769953051616468
2025-08-19,SHOP002,32,698000,21812.5,34,1.0625,0,Tuesday,1,0,8,42.0,1046000.0,35.57142857142857,4.391550328268345,-3.5714285714285694,-0.8132498756053109,-0.238095232426304,698000,1046000.0,833857.1428571428,125000.5714272701,-135857.14285714284,-1.0868521743926798,-0.3326959847033148
2025-08-20,SHOP002,39,950000,24358.97435897436,44,1.1282051282051282,0,Wednesday,2,0,8,32.0,698000.0,34.714285714285715,4.423960733486229,4.285714285714285,0.9687503066029007,0.21874999316406274,950000,698000.0,802142.8571428572,127636.76138614661,147857.14285714284,1.1584212984585527,0.3610315186241246
2025-08-21,SHOP002,42,986000,23476.19047619048,49,1.1666666666666667,1,Thursday,3,0,8,39.0,950000.0,35.714285714285715,4.498677054212137,6.285714285714285,1.3972358568377516,0.0769230749506904,986000,950000.0,832000.0,135172.7290050322,154000.0,1.139283057554661,0.037894736842065374
2025-08-22,SHOP002,32,692000,21625.0,33,1.03125,3,Friday,4,0,8,42.0,986000.0,36.57142857142857,5.09434794182539,-4.571428571428569,-0.8973528558078219,-0.238095232426304,692000,986000.0,850714.2857142857,147402.7524457145,-158714.28571428568,-1.0767389555473887,-0.298174442190367
2025-08-23,SHOP002,24,431000,17958.333333333332,25,1.0416666666666667,3,Saturday,5,1,8,32.0,692000.0,36.57142857142857,5.09434794182539,-12.57142857142857,-2.467720353471511,-0.24999999218750027,431000,692000.0,843428.5714285715,154694.16832669193,-412428.5714285715,-2.666089975382364,-0.37716763005725845
2025-08-24,SHOP002,39,934000,23948.71794871795,45,1.1538461538461535,0,Sunday,6,1,8,24.0,431000.0,35.714285714285715,6.651172470932835,3.2857142857142847,0.49400520074744936,0.6249999739583344,934000,431000.0,807857.1428571428,215295.47802298155,126142.85714285716,0.5859057435883824,1.1670533642664338
2025-08-25,SHOP002,34,806000,23705.88235294117,40,1.1764705882352942,1,Monday,0,0,8,39.0,934000.0,35.714285714285715,6.651172470932835,-1.7142857142857153,-0.2577418438682347,-0.12820512491781733,806000,934000.0,819571.4285714285,220270.93706226192,-13571.428571428522,-0.06161243399773071,-0.13704496787993892
2025-08-26,SHOP002,28,727000,25964.285714285717,33,1.1785714285714286,1,Tuesday,1,0,8,34.0,806000.0,34.57142857142857,6.0513674172906615,-6.571428571428569,-1.085940917537252,-0.17647058304498286,727000,806000.0,785285.7142857143,196554.24551144333,-58285.71428571432,-0.29653754938620447,-0.09801488833734738
2025-08-27,SHOP002,39,929000,23820.51282051282,46,1.1794871794871795,1,Wednesday,2,0,8,28.0,727000.0,34.0,6.506407098647664,5.0,0.7684731612576275,0.3928571288265311,929000,727000.0,789428.5714285715,194704.78263502847,139571.42857142852,0.7168361592449245,0.27785419532286404
2025-08-28,SHOP002,39,900000,23076.92307692308,43,1.1025641025641026,2,Thursday,3,0,8,39.0,929000.0,34.0,6.506407098647664,5.0,0.7684731612576275,0.0,900000,929000.0,786428.5714285715,191960.809492338,113571.42857142852,0.5916386207746743,-0.03121636167919137
2025-08-29,SHOP002,41,941000,22951.219512195123,44,1.0731707317073171,1,Friday,4,0,8,39.0,900000.0,33.57142857142857,5.968169536721201,7.428571428571431,1.2446982509739988,0.05128204996712693,941000,900000.0,774142.8571428572,179400.32383047006,166857.14285714284,0.9300827294709324,0.04555555555550494
2025-08-30,SHOP002,28,667000,23821.42857142857,32,1.1428571428571428,0,Saturday,5,1,8,41.0,941000.0,34.857142857142854,6.51737604225734,-6.857142857142854,-1.0521322938173656,-0.31707316299821553,667000,941000.0,809714.2857142857,184997.03987336127,-142714.28571428568,-0.7714409150071186,-0.29117959617397327
2025-08-31,SHOP002,34,926000,27235.29411764706,41,1.2058823529411764,0,Sunday,6,1,8,28.0,667000.0,35.42857142857143,5.503245795502307,-1.4285714285714306,-0.2595870186557821,0.21428570663265334,926000,667000.0,843428.5714285715,111302.67613263792,82571.42857142852,0.7418638207071264,0.3883058470758796
2025-09-01,SHOP002,29,673000,23206.896551724138,32,1.103448275862069,2,Monday,0,0,9,34.0,926000.0,34.714285714285715,5.282495802626005,-5.714285714285715,-1.081739550025863,-0.1470588192041524,673000,926000.0,842285.7142857143,110253.8197157175,-169285.71428571432,-1.535418135359586,-0.27321814254830107
2025-09-02,SHOP002,34,879000,25852.941176470587,41,1.2058823529411764,1,Tuesday,1,0,9,29.0,673000.0,34.0,5.715476066494027,0.0,0.0,0.17241378715814526,879000,673000.0,823285.7142857143,127638.44024655208,55714.28571428568,0.4365008347503228,0.30609212481380965
